URL,creator_name,total_post,patreon_number,income_per_month,tier_post_data,post_year_count,tier_count,total_links,facebook,twitter,instagram,youtube,twitch,tiktok,discord,social_link_count,text_posts,image_posts,video_posts,podcast_posts,audio_posts,link_posts,poll_posts,livestream_posts,other_posts,unknown,public_likes,public_comments,locked_likes,locked_comments,total_likes_combined,total_comments_combined,free_chat_count,paid_chat_count,membership_tier_count,membership_tiers_json,about_word_count,about_total_members,about_paid_members
https://www.patreon.com/mwilliamphelps,M. William Phelps,48,104,425.1,{},{'2025': 48},0,3,yes,yes,no,no,no,yes,no,3,0,0,0,0,0,0,0,0,0,0,0,0,274.0,86.0,0,0,1,0,0,[],231,456,104
https://www.patreon.com/Truecrimecreepers,True Crime Creepers,270,612,0,{},"{'2025': 34, '2024': 79, '2023': 81, '2022': 54, '2021': 22}",0,1,no,no,yes,no,no,no,no,1,0,0,0,0,0,0,0,0,0,0,0,0,404.0,150.0,0,0,0,0,3,"[{""name"": ""For the Peeps"", ""price"": 5.0, ""description_word_count"": 43, ""tier_id"": ""6821281""}, {""name"": ""For the Creeps"", ""price"": 7.0, ""description_word_count"": 115, ""tier_id"": ""6821282""}, {""name"": ""For the Famous Adjacent"", ""price"": 10.0, ""description_word_count"": 38, ""tier_id"": ""6899440""}]",217,1317,612
https://www.patreon.com/TrueCrimeLoser,True Crime Loser,30,313,1505.0,{},"{'2025': 14, '2024': 16}",0,1,no,no,no,yes,no,no,no,1,0,0,30,0,0,0,0,0,0,0,0,0,1238.0,453.0,0,0,0,0,1,"[{""name"": ""Thank you for your support."", ""price"": 5.0, ""description_word_count"": 10, ""tier_id"": ""3370869""}]",23,707,313
https://www.patreon.com/DEADBUG,DEADBUG,1130,768,0,{},"{'2025': 38, '2024': 127, '2023': 155, '2022': 145, '2021': 184, '2020': 229, '2019': 213, '2018': 39}",0,2,no,yes,no,no,no,yes,no,2,0,0,0,0,0,0,0,0,0,0,201.0,50.0,1098.0,573.0,0,0,0,0,6,"[{""name"": ""Voluntary Manslaughter"", ""price"": 1.0, ""description_word_count"": 96, ""tier_id"": ""2514602""}, {""name"": ""Second Degree Murder"", ""price"": 3.0, ""description_word_count"": 78, ""tier_id"": ""2514644""}, {""name"": ""Felony Murder"", ""price"": 5.0, ""description_word_count"": 100, ""tier_id"": ""2514688""}, {""name"": ""Murder One"", ""price"": 10.0, ""description_word_count"": 75, ""tier_id"": ""2514693""}, {""name"": ""DEATH SENTANCE"", ""price"": 15.0, ""description_word_count"": 106, ""tier_id"": ""2520113""}, {""name"": ""The Electric Chair"", ""price"": 30.0, ""description_word_count"": 137, ""tier_id"": ""3728627""}]",243,1811,768
https://www.patreon.com/generationwhy,The Generation Why Podcast,1127,1693,0,{},"{'2025': 62, '2024': 162, '2023': 166, '2022': 146, '2021': 134, '2020': 137, '2019': 148, '2018': 77, '2017': 95}",0,2,yes,no,yes,no,no,no,no,2,0,0,0,0,0,0,0,0,0,0,0,0,546.0,318.0,0,0,10,0,3,"[{""name"": ""You need a little something extra..."", ""price"": 2.0, ""description_word_count"": 47, ""tier_id"": ""1399371""}, {""name"": ""You can't eat just one..."", ""price"": 5.0, ""description_word_count"": 45, ""tier_id"": ""1399872""}, {""name"": ""Have your cake and eat it too..."", ""price"": 10.0, ""description_word_count"": 53, ""tier_id"": ""1399897""}]",209,3654,1693
https://www.patreon.com/MadNBooks,MadNBooks,48,458,0,{},{'2025': 48},0,1,no,no,no,yes,no,no,no,1,3,31,14,0,0,0,0,0,0,0,27.0,6.0,873.0,402.0,0,0,1,0,1,"[{""name"": ""Pegonauts"", ""price"": 5.0, ""description_word_count"": 12, ""tier_id"": ""25243920""}]",84,1004,458
https://www.patreon.com/emmakennytv,Emma Kenny,230,410,0,{},"{'2025': 22, '2024': 37, '2023': 26, '2022': 27, '2021': 118}",0,3,yes,yes,yes,no,no,no,no,3,26,67,107,0,30,0,0,0,0,0,23.0,18.0,3460.0,1160.0,0,0,1,0,3,"[{""name"": ""True Crime lovers"", ""price"": 0.0, ""description_word_count"": 111, ""tier_id"": ""7467305""}, {""name"": ""Super fans"", ""price"": 0.0, ""description_word_count"": 18, ""tier_id"": ""7467306""}, {""name"": ""Kennys crime cult member"", ""price"": 0.0, ""description_word_count"": 80, ""tier_id"": ""7467307""}]",91,1463,410
https://www.patreon.com/crackingthecryptic,Cracking The Cryptic,530,7655,0,{},"{'2025': 68, '2024': 117, '2023': 72, '2022': 86, '2021': 77, '2020': 87, '2019': 23}",0,40,no,yes,no,yes,no,yes,no,3,510,3,10,0,0,7,0,0,0,0,1265.0,1108.0,0,0,0,0,0,0,8,"[{""name"": ""Cracking The Cryptic Tier 1 Patron"", ""price"": 2.0, ""description_word_count"": 74, ""tier_id"": ""3236120""}, {""name"": ""Cracking The Cryptic Tier 1.5 Patron"", ""price"": 3.0, ""description_word_count"": 23, ""tier_id"": ""3517519""}, {""name"": ""Cracking The Cryptic Tier 3 Patron"", ""price"": 10.0, ""description_word_count"": 34, ""tier_id"": ""3236131""}, {""name"": ""Cracking The Cryptic $20 Patron"", ""price"": 20.0, ""description_word_count"": 51, ""tier_id"": ""6012653""}, {""name"": ""For Emily, Whenever I May Find Her!"", ""price"": 30.0, ""description_word_count"": 22, ""tier_id"": ""23163718""}, {""name"": ""The Knowers Of \""The Secret\"""", ""price"": 45.0, ""description_word_count"": 46, ""tier_id"": ""8858994""}, {""name"": ""Cracking The Cryptic Top Tier Patron"", ""price"": 75.0, ""description_word_count"": 9, ""tier_id"": ""3517507""}, {""name"": ""The Player Of Games"", ""price"": 500.0, ""description_word_count"": 45, ""tier_id"": ""8387381""}]",153,13391,7655
https://www.patreon.com/GRIMMCrimePodcast,GRIMM: A True Crime Podcast,42,420,0,{},"{'2025': 8, '2024': 13, '2023': 16, '2022': 5}",0,1,no,no,yes,no,no,no,no,1,0,0,0,0,0,0,0,0,0,0,8.0,4.0,897.0,268.0,0,0,0,0,4,"[{""name"": ""Grand Grimmlin"", ""price"": 2.0, ""description_word_count"": 18, ""tier_id"": ""9114736""}, {""name"": ""Giant Grimmlin"", ""price"": 5.0, ""description_word_count"": 24, ""tier_id"": ""9114741""}, {""name"": ""Grimmest Grimmlin"", ""price"": 7.0, ""description_word_count"": 32, ""tier_id"": ""9114745""}, {""name"": ""Grimmlier Grimmlin"", ""price"": 10.0, ""description_word_count"": 42, ""tier_id"": ""25408747""}]",91,875,420
https://www.patreon.com/minnmax,MinnMax,2225,5910,31100.0,{},"{'2025': 145, '2024': 365, '2023': 375, '2022': 396, '2021': 402, '2020': 462, '2019': 80}",0,4,no,yes,yes,no,yes,no,no,3,0,0,0,0,0,0,0,0,0,0,39.0,3.0,587.0,800.0,0,0,0,0,7,"[{""name"": ""Make The Shows Better"", ""price"": 2.0, ""description_word_count"": 35, ""tier_id"": ""4096206""}, {""name"": ""Exclusive Podcast Feed"", ""price"": 5.0, ""description_word_count"": 45, ""tier_id"": ""4096214""}, {""name"": ""Backstage Pass"", ""price"": 10.0, ""description_word_count"": 58, ""tier_id"": ""4115419""}, {""name"": ""Join The MinnMax Council"", ""price"": 20.0, ""description_word_count"": 31, ""tier_id"": ""4096222""}, {""name"": ""Join The Wall Of Heroes"", ""price"": 50.0, ""description_word_count"": 49, ""tier_id"": ""4337156""}, {""name"": ""Join The Wall Of Super Heroes"", ""price"": 100.0, ""description_word_count"": 38, ""tier_id"": ""4096227""}, {""name"": ""Trigger A Cohort Hootenanny"", ""price"": 500.0, ""description_word_count"": 41, ""tier_id"": ""4102681""}]",98,9186,5910
https://www.patreon.com/Gruesomepodcast,Gruesome,341,665,0,{},"{'2025': 13, '2024': 63, '2023': 85, '2022': 120, '2021': 60}",0,2,no,yes,yes,no,no,no,no,2,0,0,0,0,0,0,0,0,0,0,0,0,552.0,147.0,0,0,1,0,4,"[{""name"": ""No BS"", ""price"": 1.0, ""description_word_count"": 31, ""tier_id"": ""8850328""}, {""name"": ""Official Patron"", ""price"": 3.0, ""description_word_count"": 56, ""tier_id"": ""6961884""}, {""name"": ""All-access Patron"", ""price"": 7.0, ""description_word_count"": 55, ""tier_id"": ""6961885""}, {""name"": ""VIP Patron"", ""price"": 10.0, ""description_word_count"": 67, ""tier_id"": ""6961886""}]",227,1904,665
https://www.patreon.com/obscuracrimepodcast,Obscura - A True Crime Podcast,436,1023,0,{},"{'2025': 36, '2024': 91, '2023': 92, '2022': 47, '2021': 35, '2020': 35, '2019': 69, '2018': 31}",0,1,no,no,no,no,no,no,no,0,0,0,0,0,0,0,0,0,0,0,146.0,154.0,811.0,279.0,0,0,0,0,3,"[{""name"": ""Black Label Initiate"", ""price"": 5.0, ""description_word_count"": 76, ""tier_id"": ""3137760""}, {""name"": ""Black Label Associate"", ""price"": 15.0, ""description_word_count"": 91, ""tier_id"": ""21862933""}, {""name"": ""Black Label Tastemaker"", ""price"": 50.0, ""description_word_count"": 88, ""tier_id"": ""21862946""}]",274,2634,1023
https://www.patreon.com/goingwestpodcast,Going West True Crime,393,1584,0,{},"{'2025': 21, '2024': 48, '2023': 53, '2022': 59, '2021': 73, '2020': 66, '2019': 73}",0,1,no,no,yes,no,no,no,no,1,0,0,0,0,0,0,0,0,0,0,0,0,279.0,41.0,0,0,0,0,3,"[{""name"": ""Sweetheart"", ""price"": 1.0, ""description_word_count"": 14, ""tier_id"": ""4724667""}, {""name"": ""'Going West Gang' Member"", ""price"": 5.0, ""description_word_count"": 45, ""tier_id"": ""3287978""}, {""name"": ""Justice Soldier"", ""price"": 10.0, ""description_word_count"": 51, ""tier_id"": ""4724760""}]",152,4243,1584
https://www.patreon.com/darktopic,Dark Topic,282,1100,0,{},"{'2025': 52, '2024': 87, '2023': 71, '2022': 72}",0,0,no,no,no,no,no,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,2927.0,1150.0,0,0,6,0,3,"[{""name"": ""Dark Topic +"", ""price"": 5.0, ""description_word_count"": 27, ""tier_id"": ""8726126""}, {""name"": ""The 13th Floor"", ""price"": 13.0, ""description_word_count"": 50, ""tier_id"": ""8726127""}, {""name"": ""High Level Support"", ""price"": 25.0, ""description_word_count"": 26, ""tier_id"": ""8726128""}]",119,2970,1100
https://www.patreon.com/InvisibleChoir,Invisible Choir,545,1710,0,{},"{'2025': 23, '2024': 58, '2023': 85, '2022': 106, '2021': 93, '2020': 105, '2019': 75}",0,2,no,yes,yes,no,no,no,no,2,0,0,0,0,0,0,0,0,0,0,0,0,1250.0,197.0,0,0,0,0,2,"[{""name"": ""SUSPECT"", ""price"": 5.0, ""description_word_count"": 132, ""tier_id"": ""3715550""}, {""name"": ""CONFIDENTIAL INFORMANT"", ""price"": 15.0, ""description_word_count"": 133, ""tier_id"": ""3715553""}]",265,3481,1710
https://www.patreon.com/dancarlin,Dan Carlin,47,14197.0,0,{},"{'2025': 3, '2024': 4, '2023': 9, '2022': 6, '2021': 7, '2020': 6, '2019': 4, '2018': 7, '2017': 1}",0,84,no,no,no,yes,no,no,no,1,46,0,0,0,1,0,0,0,0,0,2396.0,324.0,253.0,54.0,0,0,0,0,1,"[{""name"": """", ""price"": 0.0, ""description_word_count"": 0, ""tier_id"": ""2080090""}]",0,,
https://www.patreon.com/safetythird,Safety Third,155,1361,7510.0,{},"{'2025': 37, '2024': 63, '2023': 26, '2022': 29}",0,0,no,no,no,no,no,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,2267.0,703.0,0,0,0,0,2,"[{""name"": ""big brain"", ""price"": 5.0, ""description_word_count"": 43, ""tier_id"": ""8134333""}, {""name"": ""galaxy brain"", ""price"": 15.0, ""description_word_count"": 53, ""tier_id"": ""8153152""}]",5,3119,1361
https://www.patreon.com/truecrimecouple,True Crime Couple,390,1316,0,{},"{'2025': 26, '2024': 55, '2023': 62, '2022': 64, '2021': 58, '2020': 65, '2019': 28, '2018': 22, '2017': 10}",0,2,no,no,yes,no,no,no,no,1,0,0,0,0,0,0,0,0,0,0,0,0,7357.0,2661.0,0,0,0,0,6,"[{""name"": ""The Friend Zone"", ""price"": 1.0, ""description_word_count"": 52, ""tier_id"": ""1857217""}, {""name"": ""Friends with benefits"", ""price"": 2.0, ""description_word_count"": 39, ""tier_id"": ""1857216""}, {""name"": ""\""Together\"""", ""price"": 5.0, ""description_word_count"": 63, ""tier_id"": ""1857215""}, {""name"": ""Dating"", ""price"": 10.0, ""description_word_count"": 81, ""tier_id"": ""1857214""}, {""name"": ""Engaged!"", ""price"": 15.0, ""description_word_count"": 57, ""tier_id"": ""1857213""}, {""name"": ""Married"", ""price"": 20.0, ""description_word_count"": 50, ""tier_id"": ""3961188""}]",95,2172,1316
https://www.patreon.com/lgtcpodcast,An Old Timey Podcast,682,3679,0,{},"{'2025': 36, '2024': 143, '2023': 98, '2022': 93, '2021': 89, '2020': 94, '2019': 81, '2018': 48}",0,3,no,no,yes,no,no,no,no,1,0,0,0,0,0,0,0,0,0,0,654.0,221.0,4360.0,2488.0,0,0,0,0,3,"[{""name"": ""A Non-Threatening Fan"", ""price"": 5.0, ""description_word_count"": 78, ""tier_id"": ""3642553""}, {""name"": ""History Ho!"", ""price"": 7.0, ""description_word_count"": 72, ""tier_id"": ""3642603""}, {""name"": ""Pig Butter Investor"", ""price"": 10.0, ""description_word_count"": 60, ""tier_id"": ""5568776""}]",109,8123,3679
https://www.patreon.com/CrimeAnalyst,Crime Analyst,837,706,0,{},"{'2025': 302, '2024': 535}",0,4,no,yes,yes,yes,no,yes,no,4,0,0,0,0,0,0,0,0,0,0,0,0,589.0,262.0,0,0,10,0,3,"[{""name"": ""Crime Analyst Squad"", ""price"": 7.0, ""description_word_count"": 108, ""tier_id"": ""22539843""}, {""name"": ""Squad Ringleader"", ""price"": 13.0, ""description_word_count"": 189, ""tier_id"": ""22650162""}, {""name"": ""Crime Analyst Lifer"", ""price"": 50.0, ""description_word_count"": 202, ""tier_id"": ""24584068""}]",129,2869,706
https://www.patreon.com/mcmansionhell,McMansion Hell,540,2846,0,{},"{'2025': 9, '2024': 32, '2023': 28, '2022': 44, '2021': 25, '2020': 94, '2019': 50, '2018': 82, '2017': 123, '2016': 53}",0,132,no,no,no,no,no,no,no,0,202,59,0,0,0,219,5,0,0,0,3014.0,1361.0,0,0,0,0,0,0,8,"[{""name"": ""League of Architectural Wokeness"", ""price"": 1.0, ""description_word_count"": 61, ""tier_id"": ""685065""}, {""name"": ""League of Architectural Sassiness"", ""price"": 3.0, ""description_word_count"": 9, ""tier_id"": ""685066""}, {""name"": ""League of Architectural Savviness"", ""price"": 5.0, ""description_word_count"": 16, ""tier_id"": ""685067""}, {""name"": ""League of Architectural Solidarity"", ""price"": 10.0, ""description_word_count"": 13, ""tier_id"": ""685068""}, {""name"": ""Guardians of Architecture"", ""price"": 20.0, ""description_word_count"": 15, ""tier_id"": ""685069""}, {""name"": ""League of Discourse Warriors"", ""price"": 30.0, ""description_word_count"": 18, ""tier_id"": ""4411519""}, {""name"": ""League of Suburban Warriors"", ""price"": 50.0, ""description_word_count"": 48, ""tier_id"": ""1468390""}, {""name"": ""League of Certified Dank"", ""price"": 100.0, ""description_word_count"": 28, ""tier_id"": ""685070""}]",72,4941,2846
https://www.patreon.com/Thought_Crimez,Thought Crimez,6220,1126,0,{},"{'2025': 1242, '2024': 2197, '2023': 189, '2022': 336, '2021': 340, '2020': 396, '2019': 560, '2018': 590, '2017': 369, '2016': 1}",0,2,no,no,yes,no,yes,no,no,2,0,0,0,0,0,0,0,0,0,0,2625.0,1611.0,60.0,18.0,0,0,10,0,7,"[{""name"": ""THANK YOU!!!!"", ""price"": 5.0, ""description_word_count"": 13, ""tier_id"": ""1579267""}, {""name"": ""Audio and Think Pieces"", ""price"": 10.0, ""description_word_count"": 17, ""tier_id"": ""7995793""}, {""name"": ""ESOTERIC STUDIES, STREAMS AND AUDIOS"", ""price"": 15.0, ""description_word_count"": 44, ""tier_id"": ""7915372""}, {""name"": ""Cartoons and Animated Shows"", ""price"": 20.0, ""description_word_count"": 52, ""tier_id"": ""2871093""}, {""name"": ""Voicemail Greeting"", ""price"": 30.0, ""description_word_count"": 24, ""tier_id"": ""1579288""}, {""name"": ""NO SIMP ZONE: EXCLUSIVE LIVE SHOWS"", ""price"": 35.0, ""description_word_count"": 16, ""tier_id"": ""1579256""}, {""name"": ""NFT Think Tank Badge"", ""price"": 50.0, ""description_word_count"": 63, ""tier_id"": ""7901187""}]",59,1843,1126
https://www.patreon.com/scaredtodeathpodcast,Scared To Death Podcast,736,5249,0,{},"{'2025': 71, '2024': 156, '2023': 150, '2022': 141, '2021': 130, '2020': 88}",0,1,no,no,yes,no,no,no,no,1,0,0,0,0,0,0,0,0,0,0,0,0,2369.0,773.0,0,0,3,0,2,"[{""name"": ""Roberts"", ""price"": 5.0, ""description_word_count"": 55, ""tier_id"": ""6040733""}, {""name"": ""Annabelles"", ""price"": 10.0, ""description_word_count"": 109, ""tier_id"": ""6040734""}]",536,9530,5249
https://www.patreon.com/grizzlytruecrime,Grizzly True Crime Patreon,1052,3070,0,{},"{'2025': 136, '2024': 308, '2023': 347, '2022': 208, '2021': 53}",0,49,no,yes,no,no,no,no,no,1,112,452,336,0,89,56,7,0,0,0,1775.0,367.0,1140.0,814.0,0,0,0,0,5,"[{""name"": ""Official $1 Grizzly Patron"", ""price"": 1.0, ""description_word_count"": 43, ""tier_id"": ""7839800""}, {""name"": ""Official $3 Grizzly Patron"", ""price"": 3.0, ""description_word_count"": 44, ""tier_id"": ""8051242""}, {""name"": ""Official $5.55 Grizzly Patron"", ""price"": 5.55, ""description_word_count"": 45, ""tier_id"": ""8051254""}, {""name"": ""Official $20 Grizzly Patron"", ""price"": 20.0, ""description_word_count"": 49, ""tier_id"": ""8502552""}, {""name"": ""Official $55 Grizzly Patron"", ""price"": 55.0, ""description_word_count"": 54, ""tier_id"": ""9521081""}]",138,10163,3070
https://www.patreon.com/1159media,11:59 Media,763,924,0,{},"{'2025': 156, '2024': 206, '2023': 171, '2022': 156, '2021': 36, '2020': 38}",0,5,yes,yes,yes,yes,no,yes,no,5,0,0,0,0,0,0,0,0,0,0,0,0,475.0,257.0,0,0,3,0,2,"[{""name"": ""TIER 5"", ""price"": 5.0, ""description_word_count"": 293, ""tier_id"": ""2016672""}, {""name"": ""Tier 1159"", ""price"": 11.59, ""description_word_count"": 322, ""tier_id"": ""8781836""}]",288,2280,924
https://www.patreon.com/MrCarlsonsLab,Mr Carlson's Lab,220,8440,0,{},"{'2025': 10, '2024': 24, '2023': 25, '2022': 24, '2021': 24, '2020': 26, '2019': 25, '2018': 25, '2017': 37}",0,0,no,no,no,no,no,no,no,0,12,0,156,0,0,52,0,0,0,0,0,0,9737.0,1500.0,0,0,0,0,4,"[{""name"": ""Understand Electronics Like Mr. Carlson"", ""price"": 2.0, ""description_word_count"": 46, ""tier_id"": ""1229542""}, {""name"": ""Reaching That Goal Faster"", ""price"": 5.0, ""description_word_count"": 41, ""tier_id"": ""1255337""}, {""name"": ""More Personalized Electronic Help Via PM"", ""price"": 10.0, ""description_word_count"": 16, ""tier_id"": ""2212261""}, {""name"": ""Electronic Help Via My Personal Email."", ""price"": 20.0, ""description_word_count"": 31, ""tier_id"": ""2212277""}]",128,14207,8440
https://www.patreon.com/OSP,Overly Sarcastic Productions,1270,3648,0,{},"{'2025': 70, '2024': 148, '2023': 147, '2022': 140, '2021': 139, '2020': 212, '2019': 171, '2018': 126, '2017': 112, '2016': 5}",0,0,no,no,no,no,no,no,no,0,0,0,0,0,0,0,0,0,0,0,1790.0,189.0,6222.0,1040.0,0,0,0,0,4,"[{""name"": ""After-After Show-Show Tier-Tier"", ""price"": 5.0, ""description_word_count"": 54, ""tier_id"": ""1188770""}, {""name"": ""Five-Man Band"", ""price"": 10.0, ""description_word_count"": 46, ""tier_id"": ""1188772""}, {""name"": ""Achilles' Blanket Fort"", ""price"": 25.0, ""description_word_count"": 47, ""tier_id"": ""1188773""}, {""name"": ""Trickster Deities"", ""price"": 50.0, ""description_word_count"": 38, ""tier_id"": ""6481254""}]",78,7085,3648
https://www.patreon.com/GaryDoesSolar,Gary Does Solar,106,1129,0,{},"{'2025': 22, '2024': 57, '2023': 27}",0,0,no,no,no,no,no,no,no,0,7,86,13,0,0,0,0,0,0,0,0,0,397.0,1798.0,0,0,0,0,4,"[{""name"": ""Kilowatt"", ""price"": 1.5, ""description_word_count"": 52, ""tier_id"": ""9858343""}, {""name"": ""Megawatt"", ""price"": 3.0, ""description_word_count"": 80, ""tier_id"": ""9858688""}, {""name"": ""Gigawatt"", ""price"": 5.0, ""description_word_count"": 87, ""tier_id"": ""9858692""}, {""name"": ""Terawatt"", ""price"": 10.0, ""description_word_count"": 85, ""tier_id"": ""24515097""}]",92,1686,1129
https://www.patreon.com/mattbernstein,matt bernstein,29,6247,0,{},"{'2025': 8, '2024': 21}",0,3,no,yes,yes,yes,no,no,no,3,0,0,0,0,0,0,0,0,0,0,0,0,5550.0,1401.0,0,0,2,0,2,"[{""name"": ""Gay Agenda Evangelist"", ""price"": 5.0, ""description_word_count"": 40, ""tier_id"": ""21776869""}, {""name"": ""Woke Mob Boss"", ""price"": 10.0, ""description_word_count"": 46, ""tier_id"": ""21776904""}]",44,9349,6247
https://www.patreon.com/GhostStoriesForTheEnd,Ghost Stories For The End Of The World,267,3348,0,{},"{'2025': 11, '2024': 50, '2023': 61, '2022': 57, '2021': 72, '2020': 16}",0,21,no,no,no,no,no,no,no,0,0,0,0,0,0,0,0,0,0,0,1799.0,544.0,6174.0,2837.0,0,0,0,0,3,"[{""name"": ""Vetted"", ""price"": 3.0, ""description_word_count"": 11, ""tier_id"": ""1855074""}, {""name"": ""Spook"", ""price"": 4.0, ""description_word_count"": 28, ""tier_id"": ""4613856""}, {""name"": ""Inner sanctum masked ball"", ""price"": 10.0, ""description_word_count"": 29, ""tier_id"": ""1855072""}]",169,6562,3348
https://www.patreon.com/bps_space,BPS.space,217,1272,0,{},"{'2025': 7, '2024': 22, '2023': 23, '2022': 24, '2021': 13, '2020': 58, '2019': 39, '2018': 15, '2017': 16}",0,0,no,no,no,no,no,no,no,0,44,30,141,0,0,2,0,0,0,0,0,0,758.0,325.0,0,0,0,0,5,"[{""name"": ""Liftoff"", ""price"": 5.0, ""description_word_count"": 13, ""tier_id"": ""2945404""}, {""name"": ""Mach 1"", ""price"": 10.0, ""description_word_count"": 22, ""tier_id"": ""1988910""}, {""name"": ""MECO"", ""price"": 25.0, ""description_word_count"": 19, ""tier_id"": ""2312447""}, {""name"": ""Stage Sep"", ""price"": 50.0, ""description_word_count"": 29, ""tier_id"": ""2312760""}, {""name"": ""Orbit Insertion"", ""price"": 100.0, ""description_word_count"": 17, ""tier_id"": ""2945474""}]",54,4345,1272
https://www.patreon.com/howtospanishpodcast,How to Spanish,2155,1400,0,{},"{'2025': 94, '2024': 240, '2023': 282, '2022': 383, '2021': 406, '2020': 372, '2019': 273, '2018': 105}",0,3,no,yes,yes,no,yes,no,no,3,0,0,0,0,0,0,0,0,0,0,27.0,6.0,393.0,255.0,0,0,1,0,5,"[{""name"": ""SALSA"", ""price"": 5.0, ""description_word_count"": 45, ""tier_id"": ""3096812""}, {""name"": ""QUESADILLA"", ""price"": 7.0, ""description_word_count"": 33, ""tier_id"": ""3096821""}, {""name"": ""GUACAMOLE"", ""price"": 10.0, ""description_word_count"": 24, ""tier_id"": ""23740677""}, {""name"": ""TACO"", ""price"": 20.0, ""description_word_count"": 24, ""tier_id"": ""23740762""}, {""name"": ""ENCHILADA"", ""price"": 50.0, ""description_word_count"": 33, ""tier_id"": ""23740779""}]",315,4951,1400
https://www.patreon.com/scishow,SciShow,2841,5152,0,{},"{'2025': 11, '2024': 32, '2023': 51, '2022': 70, '2021': 118, '2020': 151, '2019': 142, '2018': 232, '2017': 619, '2016': 529, '2015': 425, '2014': 205, '2013': 194, '2012': 62}",0,3,no,yes,yes,yes,no,no,no,3,0,0,0,0,0,0,0,0,0,0,266.0,87.0,1083.0,193.0,0,0,1,0,7,"[{""name"": ""Curiosity Investigators"", ""price"": 2.0, ""description_word_count"": 23, ""tier_id"": ""176275""}, {""name"": ""SciShow Podcast!"", ""price"": 8.0, ""description_word_count"": 31, ""tier_id"": ""6969915""}, {""name"": ""Behind the Scenes Buddies"", ""price"": 15.0, ""description_word_count"": 22, ""tier_id"": ""9905290""}, {""name"": ""Sponsor a Graphic!"", ""price"": 30.0, ""description_word_count"": 94, ""tier_id"": ""203912""}, {""name"": ""Your Name in the Description"", ""price"": 50.0, ""description_word_count"": 73, ""tier_id"": ""175219""}, {""name"": ""Science Ambassador: Name in Credits"", ""price"": 250.0, ""description_word_count"": 77, ""tier_id"": ""175220""}, {""name"": ""President of Science"", ""price"": 500.0, ""description_word_count"": 67, ""tier_id"": ""161728""}]",138,15041,5152
https://www.patreon.com/bennjordan,Benn Jordan,224,2898,0,{},"{'2025': 6, '2024': 12, '2023': 21, '2022': 55, '2021': 121, '2020': 9}",0,7,no,yes,yes,no,no,no,no,2,53,11,57,0,21,69,8,0,0,0,350.0,77.0,1742.0,645.0,0,0,0,0,4,"[{""name"": ""Oh hey, thanks!"", ""price"": 1.0, ""description_word_count"": 37, ""tier_id"": ""2892065""}, {""name"": ""Live stream + BG Music"", ""price"": 4.0, ""description_word_count"": 75, ""tier_id"": ""2892079""}, {""name"": ""Presets, Samples, and Bandcamp Discog"", ""price"": 10.0, ""description_word_count"": 113, ""tier_id"": ""2892084""}, {""name"": ""Sponsor shoutout or graphic for a video."", ""price"": 100.0, ""description_word_count"": 71, ""tier_id"": ""2892096""}]",263,6036,2898
https://www.patreon.com/vihart,Vi Hart,259,977,0,{},"{'2025': 4, '2024': 7, '2023': 5, '2022': 8, '2021': 5, '2020': 5, '2019': 50, '2018': 82, '2017': 32, '2016': 1, '2015': 15, '2014': 31, '2013': 3, '2012': 11}",0,0,no,no,no,no,no,no,no,0,30,52,60,0,3,54,2,0,0,0,0,0,0,0,0,0,0,0,11,"[{""name"": ""Wau! No ads!"", ""price"": 1.0, ""description_word_count"": 23, ""tier_id"": ""2060476""}, {""name"": ""Pi"", ""price"": 3.14, ""description_word_count"": 38, ""tier_id"": ""2060692""}, {""name"": ""Tau"", ""price"": 6.28, ""description_word_count"": 4, ""tier_id"": ""2060527""}, {""name"": ""Microwaves"", ""price"": 9.99, ""description_word_count"": 34, ""tier_id"": ""2060539""}, {""name"": ""Snail"", ""price"": 25.0, ""description_word_count"": 68, ""tier_id"": ""2060553""}, {""name"": ""Meaning"", ""price"": 42.0, ""description_word_count"": 83, ""tier_id"": ""2114546""}, {""name"": ""Vi Hart Video Sponsor"", ""price"": 62.83, ""description_word_count"": 37, ""tier_id"": ""2080788""}, {""name"": ""Weird Vi Hart Sponsor"", ""price"": 73.0, ""description_word_count"": 60, ""tier_id"": ""2072491""}, {""name"": ""Sharpie of the Month Club"", ""price"": 99.99, ""description_word_count"": 80, ""tier_id"": ""2131092""}, {""name"": ""Patron of the Arts and Innovation"", ""price"": 692.0, ""description_word_count"": 33, ""tier_id"": ""3287355""}, {""name"": ""\""Someone really just oughtta fund you\"""", ""price"": 10000.0, ""description_word_count"": 6, ""tier_id"": ""2084665""}]",345,2370,977
