URL,creator_name,total_post,patreon_number,tier_post_data,post_year_count,tier_count,total_likes,total_comments,total_links,facebook,twitter,instagram,youtube,twitch,tiktok,discord,social_link_count,text_posts,image_posts,video_posts,podcast_posts,audio_posts,link_posts,poll_posts,livestream_posts,other_posts,unknown,about_word_count
https://www.patreon.com/patronizer,,0,0,{},{},0,0,0,0,no,no,no,no,no,no,no,0,0,0,0,0,0,0,0,0,0,0,0
https://www.patreon.com/hexatail,,0,0,{},{},0,0,0,0,no,no,no,no,no,no,no,0,0,0,0,0,0,0,0,0,0,0,0
https://www.patreon.com/MarketMaestro,,0,0,{},{},0,0,0,0,no,no,no,no,no,no,no,0,0,0,0,0,0,0,0,0,0,0,0
https://www.patreon.com/DayTradingRadio,,0,0,{},{},0,0,0,0,no,no,no,no,no,no,no,0,0,0,0,0,0,0,0,0,0,0,0
